id,Dest,Dest_lon,Dest_lat,Origin,Origin_lon,Origin_lat
1768,DFW,-97.0409,32.9222,MSN,-89.3465,43.1351
1769,TYS,-83.9889,35.8064,DFW,-97.0409,32.9222
1770,DFW,-97.0409,32.9222,CAE,-81.1241,33.9468
1771,MAF,-102.208,31.9361,DFW,-97.0409,32.9222
1772,DFW,-97.0409,32.9222,LBB,-101.821,33.6566
1773,DFW,-97.0409,32.9222,BTR,-91.1567,30.533
1774,HSV,-86.7767,34.6492,DFW,-97.0409,32.9222
1775,DFW,-97.0409,32.9222,HOU,-95.2795,29.6572
1776,GRK,-97.8206,31.0615,DFW,-97.0409,32.9222
1777,DFW,-97.0409,32.9222,CRP,-97.5019,27.7747
1778,DFW,-97.0409,32.9222,ICT,-97.43,37.6531
1779,PNS,-87.1941,30.4761,DFW,-97.0409,32.9222
1780,DFW,-97.0409,32.9222,PIA,-89.6909,40.6663
1781,DFW,-97.0409,32.9222,CMI,-88.2638,40.0367
1782,DFW,-97.0409,32.9222,CHA,-85.1966,35.0373
1783,FWA,-85.1899,40.9883,DFW,-97.0409,32.9222
1784,SDF,-85.7462,38.1865,DFW,-97.0409,32.9222
1785,SBA,-119.835,34.4255,DFW,-97.0409,32.9222
1786,JAN,-90.0733,32.3089,DFW,-97.0409,32.9222
1787,DFW,-97.0409,32.9222,GSP,-82.2167,34.8907
1788,DFW,-97.0409,32.9222,LEX,-84.5989,38.0384
1789,DFW,-97.0409,32.9222,OKC,-97.5974,35.3981
1790,DFW,-97.0409,32.9222,GSO,-79.9427,36.1038
1791,CMH,-82.8877,39.9974,DFW,-97.0409,32.9222
1792,MKE,-87.9051,42.9471,DFW,-97.0409,32.9222
1793,DFW,-97.0409,32.9222,MDT,-76.7564,40.1962
1794,DSM,-93.6481,41.5328,DFW,-97.0409,32.9222
1795,ORF,-76.2154,36.8977,DFW,-97.0409,32.9222
1796,DFW,-97.0409,32.9222,TUL,-95.8892,36.1877
1797,EVV,-87.5308,38.0464,DFW,-97.0409,32.9222
1798,DFW,-97.0409,32.9222,GRR,-85.5307,42.8841
1799,DFW,-97.0409,32.9222,ROW,-104.519,33.3071
1800,DFW,-97.0409,32.9222,SAV,-81.2133,32.1338
1801,DFW,-97.0409,32.9222,MLI,-90.5058,41.4539
1802,DFW,-97.0409,32.9222,MTJ,-107.899,38.5003
1803,MIA,-80.2727,25.7953,CMH,-82.8877,39.9974
1804,ORD,-87.8825,41.9796,FNT,-83.7411,42.9756
1805,CMI,-88.2638,40.0367,ORD,-87.8825,41.9796
1806,RIC,-77.3332,37.5108,MIA,-80.2727,25.7953
1807,SHV,-93.8285,32.4549,ORD,-87.8825,41.9796
1808,ORD,-87.8825,41.9796,MOB,-88.243,30.6775
1809,MQT,-87.3871,46.3501,GRB,-88.1274,44.4923
1810,EVV,-87.5308,38.0464,ORD,-87.8825,41.9796
1811,RST,-92.4884,43.9101,ORD,-87.8825,41.9796
1812,ORD,-87.8825,41.9796,MQT,-87.3871,46.3501
1813,CHA,-85.1966,35.0373,ORD,-87.8825,41.9796
1814,LSE,-91.2638,43.8751,ORD,-87.8825,41.9796
1815,DBQ,-90.7037,42.4047,ORD,-87.8825,41.9796
1816,GPT,-89.072,30.4133,ORD,-87.8825,41.9796
1817,ORD,-87.8825,41.9796,JAN,-90.0733,32.3089
1818,MQT,-87.3871,46.3501,MKE,-87.9051,42.9471
1819,IND,-86.2707,39.7322,MIA,-80.2727,25.7953
1820,GSO,-79.9427,36.1038,MIA,-80.2727,25.7953
1821,MIA,-80.2727,25.7953,ORF,-76.2154,36.8977
1822,ORD,-87.8825,41.9796,HSV,-86.7767,34.6492
1823,BTR,-91.1567,30.533,ORD,-87.8825,41.9796
1824,MEM,-89.9823,35.047,MIA,-80.2727,25.7953
1825,ORD,-87.8825,41.9796,TOL,-83.8072,41.5923
1826,PNS,-87.1941,30.4761,ORD,-87.8825,41.9796
1827,SDF,-85.7462,38.1865,MIA,-80.2727,25.7953
1828,VPS,-86.55,30.496,ORD,-87.8825,41.9796
1829,MIA,-80.2727,25.7953,XNA,-94.2955,36.2756
1830,SDF,-85.7462,38.1865,RDU,-78.7923,35.8729
1831,RDU,-78.7923,35.8729,XNA,-94.2955,36.2756
1832,BNA,-86.6682,36.1342,DCA,-77.0438,38.849
1833,DCA,-77.0438,38.849,XNA,-94.2955,36.2756
1834,RDU,-78.7923,35.8729,DCA,-77.0438,38.849
1835,RDU,-78.7923,35.8729,BDL,-72.6816,41.9271
1836,RDU,-78.7923,35.8729,CMH,-82.8877,39.9974
1837,STL,-90.3647,38.7414,BNA,-86.6682,36.1342
1838,STL,-90.3647,38.7414,SGF,-93.3817,37.243
1839,LGA,-73.8756,40.7731,DSM,-93.6481,41.5328
1840,XNA,-94.2955,36.2756,LGA,-73.8756,40.7731
1841,LGA,-73.8756,40.7731,MSN,-89.3465,43.1351
1842,SDF,-85.7462,38.1865,LGA,-73.8756,40.7731
1843,DTW,-83.3412,42.2327,LGA,-73.8756,40.7731
1844,LGA,-73.8756,40.7731,FNT,-83.7411,42.9756
1845,LGA,-73.8756,40.7731,MEM,-89.9823,35.047
1846,LGA,-73.8756,40.7731,MSP,-93.1987,44.8793
1847,PHL,-75.2419,39.8768,MSP,-93.1987,44.8793
1848,MSP,-93.1987,44.8793,BOS,-71.0281,42.3717
1849,MSP,-93.1987,44.8793,DLH,-92.1781,46.838
1850,MSP,-93.1987,44.8793,RST,-92.4884,43.9101
1851,MSP,-93.1987,44.8793,GFK,-97.1762,47.9494
1852,BIL,-108.537,45.8034,MSP,-93.1987,44.8793
1853,FSD,-96.7317,43.5813,MSP,-93.1987,44.8793
1854,SNA,-117.859,33.6813,MSP,-93.1987,44.8793
1855,MSP,-93.1987,44.8793,BWI,-76.6745,39.1841
1856,RDU,-78.7923,35.8729,MSP,-93.1987,44.8793
1857,FAR,-96.8243,46.9195,MSP,-93.1987,44.8793
1858,GRB,-88.1274,44.4923,MSP,-93.1987,44.8793
1859,MSP,-93.1987,44.8793,SEA,-122.296,47.4405
1860,IND,-86.2707,39.7322,MSP,-93.1987,44.8793
1861,LAS,-115.143,36.0806,MEM,-89.9823,35.047
1862,MEM,-89.9823,35.047,DCA,-77.0438,38.849
1863,LIT,-92.219,34.7278,MEM,-89.9823,35.047
1864,MEM,-89.9823,35.047,LAX,-118.391,33.9456
1865,MEM,-89.9823,35.047,BWI,-76.6745,39.1841
1866,MSP,-93.1987,44.8793,SAN,-117.195,32.7299
1867,MSP,-93.1987,44.8793,JFK,-73.79,40.6437
1868,BDL,-72.6816,41.9271,MSP,-93.1987,44.8793
1869,DCA,-77.0438,38.849,MSP,-93.1987,44.8793
1870,DTW,-83.3412,42.2327,MSP,-93.1987,44.8793
1871,SJC,-121.926,37.3679,MSP,-93.1987,44.8793
1872,MSP,-93.1987,44.8793,IAD,-77.4484,38.9556
1873,JAX,-81.676,30.4914,MSP,-93.1987,44.8793
1874,MEM,-89.9823,35.047,STL,-90.3647,38.7414
1875,IND,-86.2707,39.7322,MEM,-89.9823,35.047
1876,DTW,-83.3412,42.2327,DCA,-77.0438,38.849
1877,SEA,-122.296,47.4405,DTW,-83.3412,42.2327
1878,DTW,-83.3412,42.2327,BOS,-71.0281,42.3717
1879,PDX,-122.587,45.5867,MSP,-93.1987,44.8793
1880,SFO,-122.392,37.6148,MSP,-93.1987,44.8793
1881,FNT,-83.7411,42.9756,DTW,-83.3412,42.2327
1882,DTW,-83.3412,42.2327,GRR,-85.5307,42.8841
1883,BUF,-78.738,42.9309,DTW,-83.3412,42.2327
1884,CMH,-82.8877,39.9974,DTW,-83.3412,42.2327
1885,LAN,-84.5888,42.7728,DTW,-83.3412,42.2327
1886,SAN,-117.195,32.7299,DTW,-83.3412,42.2327
1887,MEM,-89.9823,35.047,DTW,-83.3412,42.2327
1888,MSY,-90.2569,29.983,MEM,-89.9823,35.047
1889,DTW,-83.3412,42.2327,BDL,-72.6816,41.9271
1890,MDT,-76.7564,40.1962,DTW,-83.3412,42.2327
1891,MBS,-84.0933,43.5311,DTW,-83.3412,42.2327
1892,MSP,-93.1987,44.8793,LAX,-118.391,33.9456
1893,GPT,-89.072,30.4133,MEM,-89.9823,35.047
1894,DTW,-83.3412,42.2327,LAX,-118.391,33.9456
1895,DTW,-83.3412,42.2327,SFO,-122.392,37.6148
1896,MKE,-87.9051,42.9471,MEM,-89.9823,35.047
1897,AZO,-85.5563,42.2398,DTW,-83.3412,42.2327
1898,MSP,-93.1987,44.8793,SMF,-121.591,38.683
1899,MSP,-93.1987,44.8793,CMH,-82.8877,39.9974
1900,MSP,-93.1987,44.8793,DFW,-97.0409,32.9222
1901,FCA,-114.252,48.3075,MSP,-93.1987,44.8793
1902,IND,-86.2707,39.7322,DTW,-83.3412,42.2327
1903,MEM,-89.9823,35.047,MSP,-93.1987,44.8793
1904,MEM,-89.9823,35.047,SAT,-98.4729,29.5252
1905,MSP,-93.1987,44.8793,BZN,-111.157,45.7722
1906,MSP,-93.1987,44.8793,CID,-91.7008,41.8893
1907,DTW,-83.3412,42.2327,MCI,-94.7171,39.2992
1908,MSP,-93.1987,44.8793,MSO,-114.084,46.9192
1909,MSP,-93.1987,44.8793,MOT,-101.291,48.2554
1910,MSP,-93.1987,44.8793,BIS,-100.757,46.7745
1911,MSP,-93.1987,44.8793,MSN,-89.3465,43.1351
1912,MSP,-93.1987,44.8793,ABQ,-106.625,35.0494
1913,MIA,-80.2727,25.7953,MSP,-93.1987,44.8793
1914,GEG,-117.538,47.625,MSP,-93.1987,44.8793
1915,MEM,-89.9823,35.047,BNA,-86.6682,36.1342
1916,RSW,-81.7531,26.5228,MSP,-93.1987,44.8793
1917,LGA,-73.8756,40.7731,IND,-86.2707,39.7322
1918,MSP,-93.1987,44.8793,GRR,-85.5307,42.8841
1919,MEM,-89.9823,35.047,BHM,-86.7492,33.5604
1920,DTW,-83.3412,42.2327,DFW,-97.0409,32.9222
1921,SDF,-85.7462,38.1865,MSP,-93.1987,44.8793
1922,DTW,-83.3412,42.2327,MHT,-71.4386,42.9293
1923,SDF,-85.7462,38.1865,DTW,-83.3412,42.2327
1924,DTW,-83.3412,42.2327,ALB,-73.809,42.7426
1925,SYR,-76.1121,43.1141,DTW,-83.3412,42.2327
1926,IND,-86.2707,39.7322,LAX,-118.391,33.9456
1927,SEA,-122.296,47.4405,KOA,-156.039,19.7334
1928,MSP,-93.1987,44.8793,HNL,-157.919,21.3358
1929,OMA,-95.8998,41.3,MEM,-89.9823,35.047
1930,MEM,-89.9823,35.047,DFW,-97.0409,32.9222
1931,DTW,-83.3412,42.2327,ROC,-77.6697,43.1309
1932,ANC,-149.961,61.1767,MSP,-93.1987,44.8793
1933,MEM,-89.9823,35.047,TPA,-82.5356,27.9744
1934,TUS,-110.936,32.1204,MSP,-93.1987,44.8793
1935,OMA,-95.8998,41.3,MSP,-93.1987,44.8793
1936,DTW,-83.3412,42.2327,PBI,-80.0889,26.6909
1937,MEM,-89.9823,35.047,VPS,-86.55,30.496
1938,SEA,-122.296,47.4405,MEM,-89.9823,35.047
1939,PIT,-80.2328,40.4914,DTW,-83.3412,42.2327
1940,DTW,-83.3412,42.2327,MIA,-80.2727,25.7953
1941,MSP,-93.1987,44.8793,FLL,-80.1354,26.0722
1942,MSP,-93.1987,44.8793,PIT,-80.2328,40.4914
1943,SAT,-98.4729,29.5252,DTW,-83.3412,42.2327
1944,SAT,-98.4729,29.5252,MSP,-93.1987,44.8793
1945,MCI,-94.7171,39.2992,MSP,-93.1987,44.8793
1946,HDN,-107.219,40.485,MSP,-93.1987,44.8793
1947,MSP,-93.1987,44.8793,BNA,-86.6682,36.1342
1948,IAH,-95.3424,29.9784,DTW,-83.3412,42.2327
1949,DTW,-83.3412,42.2327,MYR,-78.9228,33.6821
1950,MSP,-93.1987,44.8793,FNT,-83.7411,42.9756
1951,TVC,-85.5796,44.7365,DTW,-83.3412,42.2327
1952,MSP,-93.1987,44.8793,COS,-104.697,38.7829
1953,MSP,-93.1987,44.8793,MBS,-84.0933,43.5311
1954,MSP,-93.1987,44.8793,BOI,-116.222,43.5709
1955,SJU,-66.0095,18.4367,MSP,-93.1987,44.8793
1956,MEM,-89.9823,35.047,OKC,-97.5974,35.3981
1957,CMH,-82.8877,39.9974,MEM,-89.9823,35.047
1958,DTW,-83.3412,42.2327,PVD,-71.4399,41.723
1959,ORF,-76.2154,36.8977,DTW,-83.3412,42.2327
1960,MSP,-93.1987,44.8793,STL,-90.3647,38.7414
1961,MSP,-93.1987,44.8793,AZO,-85.5563,42.2398
1962,SDF,-85.7462,38.1865,MEM,-89.9823,35.047
1963,BTR,-91.1567,30.533,MEM,-89.9823,35.047
1964,JAX,-81.676,30.4914,DTW,-83.3412,42.2327
1965,DTW,-83.3412,42.2327,SJU,-66.0095,18.4367
1966,EGE,-106.912,39.6395,MSP,-93.1987,44.8793
1967,RDU,-78.7923,35.8729,DTW,-83.3412,42.2327
1968,STT,-64.9667,18.3333,DTW,-83.3412,42.2327
1969,PSP,-116.509,33.8227,MSP,-93.1987,44.8793
1970,RHI,-89.4626,45.626,MSP,-93.1987,44.8793
1971,MSP,-93.1987,44.8793,ORF,-76.2154,36.8977
1972,MSP,-93.1987,44.8793,GTF,-111.356,47.482
1973,OKC,-97.5974,35.3981,MSP,-93.1987,44.8793
1974,IDA,-112.068,43.5147,MSP,-93.1987,44.8793
1975,DTW,-83.3412,42.2327,TYS,-83.9889,35.8064
1976,MEM,-89.9823,35.047,XNA,-94.2955,36.2756
1977,MOB,-88.243,30.6775,MEM,-89.9823,35.047
1978,MSP,-93.1987,44.8793,SAV,-81.2133,32.1338
1979,CHS,-80.0356,32.8838,MSP,-93.1987,44.8793
1980,ATW,-88.5111,44.2603,MSP,-93.1987,44.8793
1981,TVC,-85.5796,44.7365,MSP,-93.1987,44.8793
1982,MSP,-93.1987,44.8793,DSM,-93.6481,41.5328
1983,MYR,-78.9228,33.6821,MSP,-93.1987,44.8793
1984,CWA,-89.6704,44.7846,MSP,-93.1987,44.8793
1985,DAY,-84.2207,39.8968,DTW,-83.3412,42.2327
1986,DLH,-92.1781,46.838,DTW,-83.3412,42.2327
1987,SAV,-81.2133,32.1338,DTW,-83.3412,42.2327
1988,DTW,-83.3412,42.2327,FWA,-85.1899,40.9883
1989,MDT,-76.7564,40.1962,MSP,-93.1987,44.8793
1990,MSP,-93.1987,44.8793,SUX,-96.3784,42.4012
1991,SHV,-93.8285,32.4549,DTW,-83.3412,42.2327
1992,MSP,-93.1987,44.8793,LSE,-91.2638,43.8751
1993,CMX,-88.4942,47.1689,MSP,-93.1987,44.8793
1994,MSP,-93.1987,44.8793,SBN,-86.311,41.7006
1995,TYS,-83.9889,35.8064,MSP,-93.1987,44.8793
1996,SBN,-86.311,41.7006,DTW,-83.3412,42.2327
1997,AVL,-82.5373,35.4349,MSP,-93.1987,44.8793
1998,GSO,-79.9427,36.1038,DTW,-83.3412,42.2327
1999,DTW,-83.3412,42.2327,SCE,-77.851,40.8515
2000,SWF,-74.0974,41.4869,DTW,-83.3412,42.2327
2001,DTW,-83.3412,42.2327,HSV,-86.7767,34.6492
2002,AVP,-75.7294,41.3354,DTW,-83.3412,42.2327
2003,TUL,-95.8892,36.1877,DTW,-83.3412,42.2327
2004,DTW,-83.3412,42.2327,ABE,-75.4342,40.6514
2005,MLI,-90.5058,41.4539,DTW,-83.3412,42.2327
2006,DTW,-83.3412,42.2327,BHM,-86.7492,33.5604
2007,JAN,-90.0733,32.3089,DTW,-83.3412,42.2327
2008,GSP,-82.2167,34.8907,DTW,-83.3412,42.2327
2009,DTW,-83.3412,42.2327,HPN,-73.7042,41.0693
2010,RIC,-77.3332,37.5108,DTW,-83.3412,42.2327
2011,LEX,-84.5989,38.0384,DTW,-83.3412,42.2327
2012,DTW,-83.3412,42.2327,CID,-91.7008,41.8893
2013,BGR,-68.8167,44.8086,DTW,-83.3412,42.2327
2014,LNK,-96.7543,40.8461,DTW,-83.3412,42.2327
2015,DTW,-83.3412,42.2327,AVL,-82.5373,35.4349
2016,BGM,-75.9825,42.2082,DTW,-83.3412,42.2327
2017,PLN,-84.7857,45.571,DTW,-83.3412,42.2327
2018,RST,-92.4884,43.9101,DTW,-83.3412,42.2327
2019,ERI,-80.1824,42.0829,DTW,-83.3412,42.2327
2020,OKC,-97.5974,35.3981,DTW,-83.3412,42.2327
2021,DTW,-83.3412,42.2327,XNA,-94.2955,36.2756
2022,DCA,-77.0438,38.849,DSM,-93.6481,41.5328
2023,CAE,-81.1241,33.9468,DTW,-83.3412,42.2327
2024,ATW,-88.5111,44.2603,DTW,-83.3412,42.2327
2025,ROA,-79.9688,37.3203,DTW,-83.3412,42.2327
2026,DCA,-77.0438,38.849,GRR,-85.5307,42.8841
2027,PIA,-89.6909,40.6663,DTW,-83.3412,42.2327
2028,DTW,-83.3412,42.2327,CHS,-80.0356,32.8838
2029,BTV,-73.1552,44.4688,DTW,-83.3412,42.2327
2030,DTW,-83.3412,42.2327,DSM,-93.6481,41.5328
2031,DTW,-83.3412,42.2327,CAK,-81.4309,40.9149
2032,EVV,-87.5308,38.0464,DTW,-83.3412,42.2327
2033,MSP,-93.1987,44.8793,CPR,-106.465,42.8966
2034,MLI,-90.5058,41.4539,MSP,-93.1987,44.8793
2035,MSP,-93.1987,44.8793,ALO,-92.3951,42.5509
2036,DCA,-77.0438,38.849,MSN,-89.3465,43.1351
2037,MSP,-93.1987,44.8793,ROC,-77.6697,43.1309
2038,SGF,-93.3817,37.243,MSP,-93.1987,44.8793
2039,HLN,-111.99,46.6104,MSP,-93.1987,44.8793
2040,LGA,-73.8756,40.7731,GRR,-85.5307,42.8841
2041,RDU,-78.7923,35.8729,IND,-86.2707,39.7322
2042,GSO,-79.9427,36.1038,MSP,-93.1987,44.8793
2043,IND,-86.2707,39.7322,BDL,-72.6816,41.9271
2044,MSP,-93.1987,44.8793,DAY,-84.2207,39.8968
2045,IND,-86.2707,39.7322,BOS,-71.0281,42.3717
2046,DCA,-77.0438,38.849,IND,-86.2707,39.7322
2047,XNA,-94.2955,36.2756,MSP,-93.1987,44.8793
2048,MSP,-93.1987,44.8793,ICT,-97.43,37.6531
2049,MSP,-93.1987,44.8793,LIT,-92.219,34.7278
2050,RIC,-77.3332,37.5108,MSP,-93.1987,44.8793
2051,MSP,-93.1987,44.8793,TUL,-95.8892,36.1877
2052,HSV,-86.7767,34.6492,MEM,-89.9823,35.047
2053,MEM,-89.9823,35.047,PIT,-80.2328,40.4914
2054,TUL,-95.8892,36.1877,MEM,-89.9823,35.047
2055,MEM,-89.9823,35.047,PNS,-87.1941,30.4761
2056,MEM,-89.9823,35.047,JAX,-81.676,30.4914
2057,MEM,-89.9823,35.047,EVV,-87.5308,38.0464
2058,TYS,-83.9889,35.8064,MEM,-89.9823,35.047
2059,MLI,-90.5058,41.4539,MEM,-89.9823,35.047
2060,MEM,-89.9823,35.047,RDU,-78.7923,35.8729
2061,MEM,-89.9823,35.047,MSN,-89.3465,43.1351
2062,SGF,-93.3817,37.243,MEM,-89.9823,35.047
2063,MEM,-89.9823,35.047,CHA,-85.1966,35.0373
2064,SHV,-93.8285,32.4549,MEM,-89.9823,35.047
2065,MEM,-89.9823,35.047,DSM,-93.6481,41.5328
2066,BOS,-71.0281,42.3717,MEM,-89.9823,35.047
2067,MEM,-89.9823,35.047,JAN,-90.0733,32.3089
2068,MEM,-89.9823,35.047,GSP,-82.2167,34.8907
2069,MEM,-89.9823,35.047,CHS,-80.0356,32.8838
2070,TLH,-84.3503,30.3964,MEM,-89.9823,35.047
2071,MEM,-89.9823,35.047,CAE,-81.1241,33.9468
2072,SAV,-81.2133,32.1338,MEM,-89.9823,35.047
2073,MEM,-89.9823,35.047,PFN,-85.6829,30.2071
2074,MEM,-89.9823,35.047,CLE,-81.8339,41.4115
2075,FSM,-94.4944,36.1881,MEM,-89.9823,35.047
2076,MEM,-89.9823,35.047,GSO,-79.9427,36.1038
2077,DTW,-83.3412,42.2327,LIT,-92.219,34.7278
2078,DTW,-83.3412,42.2327,SGF,-93.3817,37.243
2079,DTW,-83.3412,42.2327,ELM,-76.8973,42.1633
2080,CWA,-89.6704,44.7846,DTW,-83.3412,42.2327
2081,DTW,-83.3412,42.2327,OMA,-95.8998,41.3
2082,MEM,-89.9823,35.047,ICT,-97.43,37.6531
2083,MGM,-86.3909,32.3049,MEM,-89.9823,35.047
2084,MEM,-89.9823,35.047,GRR,-85.5307,42.8841
2085,PHL,-75.2419,39.8768,MEM,-89.9823,35.047
2086,HNL,-157.919,21.3358,DFW,-97.0409,32.9222
2087,DFW,-97.0409,32.9222,OGG,-156.441,20.8926
2088,MIA,-80.2727,25.7953,LAX,-118.391,33.9456
2089,SAN,-117.195,32.7299,BOS,-71.0281,42.3717
2090,SJU,-66.0095,18.4367,LAX,-118.391,33.9456
2091,FLL,-80.1354,26.0722,LAX,-118.391,33.9456
2092,MIA,-80.2727,25.7953,SFO,-122.392,37.6148
2093,MIA,-80.2727,25.7953,ORD,-87.8825,41.9796
2094,RDU,-78.7923,35.8729,DFW,-97.0409,32.9222
2095,TPA,-82.5356,27.9744,DFW,-97.0409,32.9222
2096,DFW,-97.0409,32.9222,SAT,-98.4729,29.5252
2097,BWI,-76.6745,39.1841,DFW,-97.0409,32.9222
2098,DFW,-97.0409,32.9222,RSW,-81.7531,26.5228
2099,SNA,-117.859,33.6813,STL,-90.3647,38.7414
2100,DFW,-97.0409,32.9222,TUS,-110.936,32.1204
2101,STL,-90.3647,38.7414,DFW,-97.0409,32.9222
2102,DCA,-77.0438,38.849,DFW,-97.0409,32.9222
2103,DFW,-97.0409,32.9222,ABQ,-106.625,35.0494
2104,BHM,-86.7492,33.5604,DFW,-97.0409,32.9222
2105,BNA,-86.6682,36.1342,DFW,-97.0409,32.9222
2106,BDL,-72.6816,41.9271,DFW,-97.0409,32.9222
2107,DFW,-97.0409,32.9222,RIC,-77.3332,37.5108
2108,DFW,-97.0409,32.9222,OMA,-95.8998,41.3
2109,FAT,-119.717,36.7675,DFW,-97.0409,32.9222
2110,ORD,-87.8825,41.9796,ELP,-106.393,31.7982
2111,DFW,-97.0409,32.9222,BUR,-118.352,34.1963
2112,MCI,-94.7171,39.2992,DFW,-97.0409,32.9222
2113,ONT,-117.594,34.062,DFW,-97.0409,32.9222
2114,SNA,-117.859,33.6813,DFW,-97.0409,32.9222
2115,DFW,-97.0409,32.9222,IND,-86.2707,39.7322
2116,DFW,-97.0409,32.9222,EWR,-74.1843,40.6924
2117,TPA,-82.5356,27.9744,SJU,-66.0095,18.4367
2118,ELP,-106.393,31.7982,DFW,-97.0409,32.9222
2119,DFW,-97.0409,32.9222,JFK,-73.79,40.6437
2120,MFE,-98.2404,26.1813,DFW,-97.0409,32.9222
2121,DFW,-97.0409,32.9222,JAX,-81.676,30.4914
2122,DFW,-97.0409,32.9222,SAN,-117.195,32.7299
2123,SAN,-117.195,32.7299,STL,-90.3647,38.7414
2124,DFW,-97.0409,32.9222,MIA,-80.2727,25.7953
2125,MCO,-81.3115,28.4418,MIA,-80.2727,25.7953
2126,BNA,-86.6682,36.1342,MIA,-80.2727,25.7953
2127,AUS,-97.6653,30.2027,DFW,-97.0409,32.9222
2128,BOS,-71.0281,42.3717,DFW,-97.0409,32.9222
2129,FLL,-80.1354,26.0722,DFW,-97.0409,32.9222
2130,MIA,-80.2727,25.7953,DCA,-77.0438,38.849
2131,MSY,-90.2569,29.983,MIA,-80.2727,25.7953
2132,BOS,-71.0281,42.3717,MIA,-80.2727,25.7953
2133,PDX,-122.587,45.5867,DFW,-97.0409,32.9222
2134,DFW,-97.0409,32.9222,SEA,-122.296,47.4405
2135,MCO,-81.3115,28.4418,SJU,-66.0095,18.4367
2136,DFW,-97.0409,32.9222,PSP,-116.509,33.8227
2137,DFW,-97.0409,32.9222,PBI,-80.0889,26.6909
2138,MIA,-80.2727,25.7953,PHX,-112.03,33.4376
2139,AUS,-97.6653,30.2027,SJC,-121.926,37.3679
2140,MSY,-90.2569,29.983,DFW,-97.0409,32.9222
2141,COS,-104.697,38.7829,DFW,-97.0409,32.9222
2142,STL,-90.3647,38.7414,DCA,-77.0438,38.849
2143,SJC,-121.926,37.3679,DFW,-97.0409,32.9222
2144,STL,-90.3647,38.7414,MIA,-80.2727,25.7953
2145,EWR,-74.1843,40.6924,SJU,-66.0095,18.4367
2146,MIA,-80.2727,25.7953,SJU,-66.0095,18.4367
2147,LGA,-73.8756,40.7731,MIA,-80.2727,25.7953
2148,RDU,-78.7923,35.8729,STL,-90.3647,38.7414
2149,SJU,-66.0095,18.4367,FLL,-80.1354,26.0722
2150,SJU,-66.0095,18.4367,DFW,-97.0409,32.9222
2151,DFW,-97.0409,32.9222,RNO,-119.776,39.5064
2152,DAY,-84.2207,39.8968,DFW,-97.0409,32.9222
2153,MIA,-80.2727,25.7953,STT,-64.9667,18.3333
2154,MIA,-80.2727,25.7953,RDU,-78.7923,35.8729
2155,IAH,-95.3424,29.9784,MIA,-80.2727,25.7953
2156,EWR,-74.1843,40.6924,MIA,-80.2727,25.7953
2157,LGA,-73.8756,40.7731,DFW,-97.0409,32.9222
2158,ORD,-87.8825,41.9796,TUS,-110.936,32.1204
2159,TPA,-82.5356,27.9744,MIA,-80.2727,25.7953
2160,ORD,-87.8825,41.9796,RSW,-81.7531,26.5228
2161,STX,-64.7977,17.6988,MIA,-80.2727,25.7953
2162,BWI,-76.6745,39.1841,SJU,-66.0095,18.4367
2163,BOS,-71.0281,42.3717,STL,-90.3647,38.7414
2164,LGA,-73.8756,40.7731,STL,-90.3647,38.7414
2165,BOS,-71.0281,42.3717,STT,-64.9667,18.3333
2166,STL,-90.3647,38.7414,SAT,-98.4729,29.5252
2167,DFW,-97.0409,32.9222,OAK,-122.209,37.7158
2168,SFO,-122.392,37.6148,STL,-90.3647,38.7414
2169,AUS,-97.6653,30.2027,RDU,-78.7923,35.8729
2170,DFW,-97.0409,32.9222,IAD,-77.4484,38.9556
2171,LGA,-73.8756,40.7731,BNA,-86.6682,36.1342
2172,ABQ,-106.625,35.0494,ORD,-87.8825,41.9796
2173,DFW,-97.0409,32.9222,SMF,-121.591,38.683
2174,BDL,-72.6816,41.9271,MIA,-80.2727,25.7953
2175,BDL,-72.6816,41.9271,SJU,-66.0095,18.4367
2176,RSW,-81.7531,26.5228,STL,-90.3647,38.7414
2177,STL,-90.3647,38.7414,SEA,-122.296,47.4405
2178,SNA,-117.859,33.6813,AUS,-97.6653,30.2027
2179,RNO,-119.776,39.5064,ORD,-87.8825,41.9796
2180,AUS,-97.6653,30.2027,STL,-90.3647,38.7414
2181,MIA,-80.2727,25.7953,FLL,-80.1354,26.0722
2182,HDN,-107.219,40.485,DFW,-97.0409,32.9222
2183,EGE,-106.912,39.6395,DFW,-97.0409,32.9222
2184,ORD,-87.8825,41.9796,EGE,-106.912,39.6395
2185,GUC,-106.941,38.5356,DFW,-97.0409,32.9222
2186,DFW,-97.0409,32.9222,JAC,-110.736,43.6034
2187,LAX,-118.391,33.9456,EGE,-106.912,39.6395
2188,EGE,-106.912,39.6395,MIA,-80.2727,25.7953
2189,EGE,-106.912,39.6395,LGA,-73.8756,40.7731
2190,EWR,-74.1843,40.6924,EGE,-106.912,39.6395
2191,MTJ,-107.899,38.5003,ORD,-87.8825,41.9796
2192,HNL,-157.919,21.3358,OAK,-122.209,37.7158
2193,OGG,-156.441,20.8926,SMF,-121.591,38.683
2194,OGG,-156.441,20.8926,OAK,-122.209,37.7158
2195,SNA,-117.859,33.6813,RNO,-119.776,39.5064
2196,HNL,-157.919,21.3358,SNA,-117.859,33.6813
2197,OGG,-156.441,20.8926,SNA,-117.859,33.6813
